policy_number,inception_date,written_premium,sum_insured,claim_incurred
home13919,2018-11-04,450.7367332800211,165380.73010884944,0.0
home17732,2019-07-26,574.5688924950238,208528.0469222498,0.0
home19404,2019-03-20,871.2866709955721,316789.87848728173,0.0
home14429,2018-07-16,457.53399421742637,168379.60101296945,0.0
home19552,2018-09-24,928.4657703687174,351764.63497330796,1832.1446076896887
home19580,2018-06-22,945.2585325201189,361981.97610310407,0.0
home18041,2018-09-28,580.9539908886732,217984.36833052296,0.0
home13541,2019-11-22,459.5754830748614,163542.46238412955,0.0
home14833,2018-04-09,463.88858089990197,171006.91607597753,0.0
home16451,2018-12-16,499.962218590218,185765.09426732306,0.0
home13653,2018-09-13,447.29738137899557,164111.67441045947,0.0
home14353,2018-05-04,456.52153224089074,167794.0879069558,0.0
home12623,2019-11-10,449.4963087678495,159604.92451363965,0.0
home16263,2018-05-18,494.2670954155307,183400.85882987,0.0
home14739,2018-07-07,462.3046406517214,170330.4578847786,0.0
home13267,2018-06-01,442.8052557789717,162222.93336527882,0.0
home16843,2019-06-13,529.5847449294586,190954.777252332,0.0
home11725,2018-02-24,428.3377294592899,156461.3689576512,0.0
home13851,2019-04-01,463.3885705101698,165084.763997109,0.0
home17680,2019-09-29,570.6107203024146,206923.8623052001,693.4468366576095
home14749,2019-01-29,476.38827285592686,170400.26454426663,0.0
home12164,2019-04-22,445.0100730742796,157846.1171041572,0.0
home13995,2019-04-04,465.2243022160475,165765.01024160912,0.0
home10349,2018-01-28,417.08586156350157,152055.1347978965,0.0
home19006,2018-03-22,713.0026546533967,268060.7223731476,0.0
home11041,2018-02-10,422.651097600574,154328.0878166656,0.0
home200118,2019-10-15,417.95732212221833,152504.07455347528,0.0
home13890,2018-07-18,450.42745197543485,165273.29023346902,0.0
home16963,2019-08-19,534.6712672968247,192922.45927623534,0.0
home11815,2018-04-12,429.08646900917535,156733.82298187944,0.0
home19842,2019-01-05,1396.3368909707237,525162.9194335735,0.0
home14102,2019-05-07,466.85068388643396,166371.33076248277,0.0
home13624,2019-07-06,460.47951328974005,163924.5764964416,0.0
home12950,2019-04-11,452.60055800372373,160918.212236682,0.0
home16454,2018-06-28,499.9914019927298,185792.51602662163,0.0
home17234,2018-03-10,531.0701867761234,197112.93188418192,0.0
home10829,2019-06-10,433.82398492465126,153606.46445362072,0.0
home12572,2018-12-28,435.91335317989893,159377.59338099565,0.0
home14327,2019-03-14,469.6999066718983,167612.63763893564,0.0
home17424,2018-01-18,540.0193585419572,201089.47931471467,0.0
home19582,2019-08-31,975.6511154096648,362574.2939352194,0.0
home17044,2018-05-13,522.0546004168966,194041.4833091789,0.0
home15431,2018-10-07,475.03707582492046,175448.09029289428,0.0
home14054,2019-08-31,466.206764907526,166138.16974945218,0.0
home17297,2019-11-10,549.9727319085264,198311.89947887394,0.0
home19260,2019-01-13,803.3937257998073,296565.2106231528,0.0
home14724,2018-11-28,462.05152795943565,170229.0714345915,0.0
home16103,2018-05-15,489.6914465405668,181628.0896208746,0.0
home19757,2018-07-10,1140.7981955359253,444577.1321811879,0.0
home14204,2019-06-21,468.2546457665769,166957.21329980838,501.03665274285527
home13865,2018-06-29,450.0497872187852,165156.91953272402,0.0
home202310,2019-12-06,804.9865253664615,291798.4108314102,0.0
home10798,2018-02-11,420.86905967258696,153518.37955653248,0.0
home19524,2019-11-19,932.3678861212808,344392.6285417123,0.0
home18085,2018-08-22,583.9951422762477,219546.46975691637,0.0
home13534,2018-07-10,446.1203918056302,163493.39286795334,0.0
home13951,2018-09-04,451.0522921675911,165529.64207815993,0.0
home18992,2019-04-26,730.0944823142332,267348.35477939335,0.0
home15839,2018-09-24,483.25472725297453,179093.92339698688,0.0
home19416,2019-02-25,875.6855027441009,319400.46248210914,0.0
home201523,2019-03-17,488.36681025298145,181202.73702708335,0.0
home10311,2018-01-12,416.8939432606801,151919.9127884283,0.0
home18863,2019-09-30,701.9246047262478,258780.13961157302,0.0
home16348,2019-02-19,511.77103566432686,184547.65672721784,0.0
home15562,2018-06-20,478.0941043115401,176557.93610172736,0.0
home13777,2019-08-19,462.2559578550395,164763.26954147033,0.0
home11266,2018-02-24,424.5912771253081,155004.02996972698,0.0
home19098,2019-05-11,759.209830254079,278057.2403736615,0.0
home12708,2019-01-18,450.2452218390198,159906.5361042063,0.0
home10297,2019-04-22,429.2876798265258,151880.01100700238,0.0
home15968,2018-01-30,486.052362264344,180357.90924815566,0.0
home202339,2019-10-10,842.4092668221144,308815.0482136326,0.0
home18164,2019-12-12,608.7357733213971,221838.88840661495,12087.56871609387
home10478,2019-08-15,430.79520423428175,152514.32596778125,0.0
home11384,2019-10-12,438.2596839789318,155326.08113641388,0.0
home11853,2019-02-26,442.2544503336755,156875.18094532276,0.0
home14991,2019-05-02,480.80186412855414,172293.6884193829,0.0
home16822,2019-12-24,528.6868582025686,190734.38546171662,0.0
home14270,2018-02-24,455.3446846586377,167398.9440126993,0.0
home16271,2018-12-24,494.4732614352103,183488.907240303,0.0
home10942,2019-07-20,434.6370187814086,154044.11209274316,0.0
home12335,2018-11-08,433.67800989861666,158471.88996382034,0.0
home13590,2018-12-26,446.71446735683605,163769.32629904733,0.0
home19840,2019-03-07,1394.8887796605823,518593.4833979214,0.0
home10614,2018-04-10,419.37781613531945,152942.2872395943,0.0
home15248,2019-10-23,485.56046471162546,173997.2507301941,0.0
home15397,2019-05-26,488.4946148895721,175246.6036385102,0.0
home11072,2019-08-17,435.56463971209774,154402.15356400266,0.0
home18268,2019-03-22,619.9275680678984,225774.31346012058,0.0
home200355,2019-02-24,425.09879926991937,155623.9738069924,0.0
home18138,2019-07-09,605.9359508642858,221165.60797247512,0.0
home14127,2019-08-18,467.1539760122148,166478.1370997444,0.0
home201442,2019-03-07,479.64745842219867,178355.8462382733,0.0
home17258,2018-08-08,532.3521296348456,197678.95545989866,0.0
home18761,2018-08-27,664.8755411570005,252088.71166894794,0.0
home19768,2018-05-11,1172.2058569154185,453473.03297542135,0.0
home16434,2019-02-20,514.4658319491998,185578.58002842893,0.0
home18354,2018-06-27,609.347395086026,229680.06465643202,0.0
home12773,2019-11-08,450.8216268243355,160154.51631967392,0.0
home17903,2018-07-12,569.7556845947634,213367.48902119344,0.0
home13084,2018-03-05,440.9604132029294,161443.78951303265,0.0
home12345,2019-02-23,446.71782049333336,158499.4610361205,0.0
home15269,2018-08-21,471.62530262003077,174158.8676870493,0.0
home13359,2018-03-25,444.0131640777373,162631.64266673868,0.0
home12289,2019-01-27,446.24770842236194,158295.27093937912,0.0
home16702,2018-09-25,509.058270934638,188878.96616780027,828.1048145630043
home15022,2018-06-11,467.3778128162782,172515.47252044323,0.0
home17990,2018-01-13,577.3093331513586,216281.7267870828,0.0
home200881,2019-10-28,444.6788188574732,163772.76795080752,0.0
home13102,2019-07-28,454.3780103405552,161515.26922269101,0.0
home19886,2019-09-19,1550.6903319126257,586225.0197532756,0.0
home200965,2019-06-19,448.83866899244185,165322.5357972291,0.0
home11751,2018-11-17,428.5303132896119,156552.15525748624,0.0
home13946,2018-09-21,451.03060401362603,165526.1254866665,0.0
home19106,2019-10-05,760.6929071668811,278540.7059273751,0.0
home11548,2019-01-17,439.68794547170097,155859.83398778908,0.0
home15817,2019-09-26,497.3488165214311,178873.5437238256,0.0
home17387,2019-07-03,553.9216827489719,200235.56251602707,0.0
home15280,2018-09-14,471.81677888261163,174280.83872780652,0.0
home19570,2018-05-01,940.7868934133274,358690.2998282327,0.0
home12055,2018-01-30,431.0213804315051,157504.9996002644,0.0
home19736,2019-08-16,1133.8737780404906,434436.0091325287,0.0
home12417,2018-06-01,434.46912642484114,158755.71672926183,0.0
home14524,2018-12-27,458.968470824514,168941.03611973717,0.0
home16260,2019-11-28,508.91166940775696,183329.48836121528,0.0
home13851,2018-04-01,449.8918160292911,165084.763997109,0.0
home10489,2019-04-14,430.9648200183094,152538.1484017913,0.0
home17466,2019-10-12,558.4126364397382,201965.51818565367,0.0
home10217,2019-05-07,428.57029374838794,151607.2247975964,0.0
home13143,2019-02-18,454.75658647822405,161654.98781360203,0.0
home11569,2018-05-03,427.1022425963448,155957.52677318183,0.0
home13207,2018-10-22,442.2369818967806,161928.5196218265,0.0
home10728,2018-08-29,420.2923856890021,153305.93381773034,0.0
home15908,2019-02-18,499.2992108345392,179812.21127924905,0.0
home11671,2018-06-11,427.92373034139405,156311.99923459362,0.0
home11199,2019-06-14,436.69739633502,154771.5269204595,0.0
home19027,2018-09-14,719.2614982375267,270041.6799676594,0.0
home10133,2019-10-08,427.7209332529398,151225.8319517749,0.0
home17541,2019-10-13,562.1858401858952,203796.7102307813,0.0
home202081,2019-07-20,625.4644538940258,225285.41013340888,0.0
home13173,2018-05-12,441.8283348844425,161774.8432195229,0.0
home16248,2019-08-20,508.49457934725706,183136.32371517856,0.0
home12560,2019-10-01,448.7930690252235,159333.20486308367,0.0
home200446,2019-03-07,428.2458318060325,156845.9507914926,0.0
home18766,2018-01-16,665.4432882009285,252438.27558318592,0.0
home17693,2019-08-08,571.6617288726383,207348.7381450081,0.0
home18919,2018-01-11,692.6001431903057,261976.35350773405,0.0
home19210,2018-03-13,766.1756681231345,289852.83841209044,0.0
home10520,2018-09-25,418.63188355151254,152640.0691730271,0.0
home200984,2019-09-18,449.64919937369694,165608.9249970041,0.0
home17527,2018-02-01,544.8227938164054,203494.1594399137,0.0
home12432,2019-05-04,447.62350525948705,158823.91771587433,0.0
home19605,2019-03-28,992.8717227374026,371696.1126593143,0.0
home16085,2018-12-29,489.17623165261676,181446.38257773157,0.0
home201033,2019-02-08,451.57053480112705,166707.60038598464,0.0
home19019,2018-10-13,716.4394981565043,269353.38831829757,0.0
home10321,2018-05-12,416.93675205051875,151952.12044158054,0.0
home14283,2018-05-08,455.55472209031404,167464.92653286358,0.0
home14000,2019-06-18,465.37082571857064,165781.58295871236,0.0
home200590,2019-03-10,433.0368290807312,159053.14767801546,0.0
home14998,2019-04-16,480.8969365986623,172333.8570319434,0.0
home11737,2019-02-23,441.26620850916294,156504.69866906534,0.0
home19953,2019-09-15,2134.3348767171833,816673.5334819702,0.0
home13275,2019-02-13,456.1939716290363,162271.09527751096,0.0
home13957,2019-12-23,464.69249068911955,165568.88290226,0.0
home12962,2018-09-14,439.53117691321734,160955.96814760249,500.3185652802564
home19101,2018-08-06,737.9177659532418,278233.25530182046,0.0
home18208,2018-04-06,595.618749918657,223123.8813654136,0.0
home200287,2019-01-21,423.01688379773464,154777.04109393258,0.0
home12896,2019-08-10,452.02177151662414,160700.40170272102,0.0
home19900,2018-11-04,1576.1796560936093,623667.2731437214,0.0
home200452,2019-02-02,428.2993020497719,156920.00019032232,0.0
home19270,2019-01-29,807.6584341385832,297133.2366114133,0.0
home13634,2019-03-20,460.60062380343993,163996.42991783159,0.0
home16166,2019-02-09,506.41508269355296,182327.61811688953,0.0
home14858,2018-01-26,464.404543618235,171175.03592882107,0.0
home12757,2019-07-05,450.67773955412275,160096.01679463696,0.0
home18862,2018-01-17,681.4511129022873,258752.64320326867,0.0
home11041,2019-02-10,435.33063052859126,154328.0878166656,0.0
home17369,2019-12-14,553.3589485930997,199742.45276026128,0.0
home19487,2019-05-25,918.3217727815558,335916.8122557947,0.0
home15500,2019-03-14,490.82870550468436,176006.3208699879,0.0
home12801,2019-09-21,451.13518036781255,160288.61656114503,0.0
home13252,2018-01-22,442.6297221566999,162150.15481254488,0.0
home200413,2019-08-21,426.99036500776566,156335.73229072813,0.0
home12365,2018-11-13,433.9876826691074,158556.24278228846,725.8285114166009
home15384,2018-11-06,474.08445865233455,175158.86170494463,0.0
home18292,2019-10-11,622.6278554563346,226773.54031000962,0.0
home18639,2019-06-14,663.544404583534,245495.93763069442,0.0
home10056,2018-11-07,413.9701776829155,150896.7585277518,0.0
home201280,2019-06-15,466.1003781675058,173040.38490851005,0.0
home13123,2018-01-05,441.3419619016293,161606.67326392495,0.0
home10241,2019-08-28,428.8275878576468,151701.8876882553,0.0
home18018,2019-01-12,596.5986896151842,217332.5728243855,0.0
home13169,2019-03-30,455.0154938345582,161750.73357434876,0.0
home15380,2019-04-03,488.2060946507517,175109.6693201286,0.0
home15975,2018-10-31,486.1527684494053,180428.71008854193,0.0
home17966,2019-07-31,592.3988901287722,215241.49451543484,0.0
home12798,2018-09-24,437.9587175732596,160279.53609364355,0.0
home16118,2018-12-13,490.1631992306453,181764.75905352194,0.0
home16595,2019-06-05,520.3133809922191,187571.32735298327,0.0
home14695,2019-05-15,475.44919457853024,170051.48711890253,140350.9329011146
home15533,2018-03-12,477.4132127174647,176304.20320621144,0.0
home14312,2018-02-07,455.8253081706483,167555.593372336,0.0
home202404,2019-07-25,990.5950271904625,372350.50209916534,0.0
home10026,2019-05-27,425.75777087800856,150586.62874913742,0.0
home202026,2019-12-31,595.138788954132,217719.82656938955,0.0
home19898,2018-12-20,1568.5143441798082,621779.9791471871,0.0
home17159,2019-02-11,543.0172784404,195994.70201383036,0.0
home18884,2018-06-24,687.2873940779741,259907.529394958,0.0
home10272,2018-12-21,416.56831044198657,151800.976770898,0.0
home18835,2019-09-18,696.2203725187924,256335.24353635474,0.0
home200294,2019-12-06,423.3435124779257,154902.84205853933,0.0
home11260,2018-03-26,424.53601031875115,154988.80803560512,0.0
home15412,2019-09-09,488.75396102142423,175305.21151827744,0.0
home17659,2018-03-21,552.9946057442885,206483.43224041775,0.0
home12326,2019-12-22,446.6232835450584,158444.7333317077,0.0
home11858,2019-02-08,442.2989613607192,156891.22483031976,0.0
home18882,2018-05-19,686.6633675559033,259844.79163117235,0.0
home17689,2018-01-21,554.5254278540407,207102.50864882607,0.0
home13728,2019-04-17,461.5715682530353,164490.32853266556,0.0
home15587,2018-10-03,478.49861588427547,176756.70086210198,0.0
home200920,2019-10-02,446.73749444005466,164503.90362510367,0.0
home12626,2019-12-14,449.5280706279588,159610.10373156855,0.0
home18363,2018-04-01,610.2405832520406,230091.4831102059,0.0
home18529,2019-02-28,648.5437203733453,238754.62490470943,0.0
home13992,2018-01-23,451.6076458702772,165750.1211747898,0.0
home13390,2018-11-01,444.3928730048,162836.31450810353,0.0
home11610,2018-12-10,427.34992729509287,156072.62758004488,0.0
home15121,2018-07-13,469.10348986109454,173222.49591416802,0.0
home201794,2019-09-05,526.9835836191074,196862.24561422045,0.0
home10547,2018-08-09,418.8889755144522,152733.2339532022,0.0
home17863,2019-11-05,584.0471110099168,212227.91662395158,0.0
home15959,2019-01-16,500.2993667901853,180246.43378552378,0.0
home201827,2019-02-26,535.3575675928103,199124.39210889745,0.0
home14049,2018-04-14,452.53706689082776,166104.8044755995,0.0
home10698,2018-10-17,420.06948050210235,153214.1561896467,500.32777687777184
home11821,2019-09-08,441.9942608022463,156744.2604130059,0.0
home13185,2019-10-20,455.21736191213483,161838.84613689643,515.5938847437831
home17873,2018-11-30,567.3562406495355,212458.0839808879,0.0
home18843,2019-10-22,697.4304075234272,257082.2537305574,0.0
home17769,2019-02-02,576.9804527544161,209588.18786855217,0.0
home10569,2019-11-28,431.65218603980895,152806.80235276808,594.9864916387843
home18024,2019-03-20,596.9339501079031,217417.97056620254,0.0
home16945,2018-04-22,518.5228429909096,192659.99923684163,0.0
home17535,2018-01-05,545.4172368905535,203640.37367463112,0.0
home17109,2018-08-05,525.0913883460142,195164.56419959918,0.0
home11786,2018-01-03,428.8323231141811,156644.52020771513,0.0
home17971,2018-04-27,575.4438212225751,215473.74178660053,0.0
home15939,2019-09-29,499.8093739836629,180083.54183463962,0.0
home10404,2019-12-02,430.0985916155634,152245.8400481577,0.0
home14026,2019-01-23,465.76336592684896,165961.31836761,0.0
home19878,2019-09-30,1521.2670769273875,573421.1481787667,0.0
home10385,2018-03-16,417.47889755210423,152199.8113929547,0.0
home200437,2019-08-11,427.8164354683827,156715.3483691219,0.0
home202266,2019-09-25,747.3686575032518,272093.3500362352,0.0
home14340,2018-03-30,456.3320115942673,167697.1898119947,0.0
home10212,2019-11-05,428.5430294881801,151578.152000981,0.0
home19797,2019-06-25,1270.701986669099,475152.5991856112,0.0
home18157,2019-10-30,607.7579950587653,221622.83935509413,0.0
home10405,2019-04-12,430.10152647519783,152246.9660705864,0.0
home10807,2018-01-13,420.9267399634407,153555.3035329117,0.0
home200525,2019-07-08,430.5582813392124,157909.26368483296,0.0
home19101,2019-08-06,760.055298931839,278233.25530182046,0.0
home19771,2018-01-20,1173.9780256743804,454402.6576705587,0.0
home200514,2019-08-06,430.22775223919535,157684.31949927757,0.0
home11732,2019-01-16,441.2290168646128,156488.20057775464,0.0
home202401,2019-07-09,980.0624713079593,369030.3114684152,0.0
home18802,2018-06-18,669.6717214226737,254240.16841855855,0.0
home14419,2019-07-21,471.1574652502379,168293.04486698285,0.0
home18115,2019-05-21,604.3929627797577,220387.1857363371,0.0
